keyword,image_url,house_url,price,bedroom_s_,bathroom_s_,square_feet,status,address
NYC,https://photos.zillowstatic.com/fp/907238f0e2974a32cf228fb65440c69e-p_e.jpg,https://www.zillow.com/homedetails/1556-New-York-Ave-Brooklyn-NY-11210/30663909_zpid/,"$1,950/mo",0,1,null,Apartment for rent,"1556 New York Ave, Brooklyn, NY 11210"
NYC,https://photos.zillowstatic.com/fp/71cce01492cad4adee67c74b1da22a29-p_e.jpg,https://www.zillow.com/homedetails/137-Bleecker-St-APT-2R-Brooklyn-NY-11221/2102903495_zpid/,"$2,900/mo",2,1,null,Apartment for rent,"137 Bleecker St APT 2R, Brooklyn, NY 11221"
NYC,https://photos.zillowstatic.com/fp/2b0a144cf0626b4f37444a77c9f70d40-p_e.jpg,https://www.zillow.com/b/497-saint-marks-ave-brooklyn-ny-BMxYyq/,"$3,090+",1,null,null,For Rent,"497 Saint Marks Ave, Brooklyn, NY"
NYC,https://photos.zillowstatic.com/fp/1e14dd14078222716d940cf3c34f38df-p_e.jpg,https://www.zillow.com/homedetails/1114-Willoughby-Ave-APT-1L-Brooklyn-NY-11237/2095032737_zpid/,"$2,700/mo",1,1,null,Apartment for rent,"1114 Willoughby Ave APT 1L, Brooklyn, NY 11237"
NYC,https://photos.zillowstatic.com/fp/2c1f664f6f453ce164d6d8a2650dbfed-p_e.jpg,https://www.zillow.com/b/1661-sterling-pl-brooklyn-ny-97dQcj/,"$2,750+",2,null,null,For Rent,"1661 Sterling Pl, Brooklyn, NY"
NYC,https://photos.zillowstatic.com/fp/4f5d34b776d09c132f521088d1a429aa-p_e.jpg,"https://www.zillow.com/b/31-73-44th-St-Astoria-NY/40.75791,-73.915215_ll/","$3,295+",3,null,null,For Rent,"31-73 44th St, Astoria, NY"
NYC,https://photos.zillowstatic.com/fp/7840e82d25a54bf19cae46f7e5d3b2ff-p_e.jpg,https://www.zillow.com/homedetails/164-43-Underhill-Ave-1-Fresh-Meadows-NY-11365/2065557175_zpid/,"$2,850/mo",3,2,null,Apartment for rent,"164-43 Underhill Ave #1, Fresh Meadows, NY 11365"
NYC,https://photos.zillowstatic.com/fp/bd34bdd2f5a3cd96160f007048ee3a34-p_e.jpg,https://www.zillow.com/homedetails/1567-Lincoln-Pl-APT-2R-Brooklyn-NY-11233/2058418937_zpid/,"$2,400/mo",2,1,null,Apartment for rent,"1567 Lincoln Pl APT 2R, Brooklyn, NY 11233"
NYC,https://photos.zillowstatic.com/fp/eefd127e7d665c2aa61eccdfb616d66d-p_e.jpg,https://www.zillow.com/b/282-grand-st-new-york-ny-97QJ4z/,"$4,750+",1,null,null,For Rent,"282 Grand St, New York, NY"
NYC,https://photos.zillowstatic.com/fp/4e8ac822b197bc80be3ae0ce525be81f-p_e.jpg,https://www.zillow.com/homedetails/911-Willoughby-Ave-2F-Brooklyn-NY-11221/2058418941_zpid/,"$2,500/mo",2,1,null,Apartment for rent,"911 Willoughby Ave #2F, Brooklyn, NY 11221"
NYC,https://photos.zillowstatic.com/fp/c51aabf2e7c68426b7ef66912b474ee0-p_e.jpg,https://www.zillow.com/homedetails/249-E-30th-St-1F-New-York-NY-10016/2072243412_zpid/,"$3,050/mo",1,1,null,Apartment for rent,"249 E 30th St #1F, New York, NY 10016"
NYC,https://photos.zillowstatic.com/fp/3f05bcd739efb55b3cf59b4cfbf99c62-p_e.jpg,https://www.zillow.com/b/2156-2nd-ave-new-york-ny-4zm5/,"$2,350+",1,null,null,For Rent,"2156 2nd Ave, New York, NY"
NYC,https://photos.zillowstatic.com/fp/c2fa1e594cb07ce3e7a8f3bdb92373c1-p_e.jpg,https://www.zillow.com/b/the-renaissance-new-york-ny-5Xj8Mb/,"$3,495+",0,null,null,For Rent,"100 John St, New York, NY"
NYC,https://photos.zillowstatic.com/fp/f24a9b83165d53f8fef9567dc4d40a01-p_e.jpg,https://www.zillow.com/homedetails/33-Montrose-Ave-APT-3L-Brooklyn-NY-11206/2111201431_zpid/,"$3,000/mo",2,1,null,Apartment for rent,"33 Montrose Ave APT 3L, Brooklyn, NY 11206"
NYC,https://photos.zillowstatic.com/fp/2f64487243a93b0047df4f13ed3f1bd6-p_e.jpg,https://www.zillow.com/b/the-metropolis-new-york-ny-2CN3/,"$4,355+",1,null,null,For Rent,"150 E 44th St, New York, NY"
NYC,https://photos.zillowstatic.com/fp/89afaf5de19972fe1e4735ac39c763f0-p_e.jpg,https://www.zillow.com/b/225-e-39th-st-new-york-ny-9hJPZ9/,"$5,500+",1,null,null,For Rent,"225 E 39th St, New York, NY"
NYC,https://photos.zillowstatic.com/fp/2df9e3c4dd7efb1e2beb55146675a68e-p_e.jpg,https://www.zillow.com/homedetails/52-India-St-2C-Brooklyn-NY-11222/2058419458_zpid/,"$3,300/mo",1,1,null,Apartment for rent,"52 India St #2C, Brooklyn, NY 11222"
NYC,https://photos.zillowstatic.com/fp/bcc43b1091699d862ab9ff032229da25-p_e.jpg,https://www.zillow.com/homedetails/402-E-16th-St-2-Brooklyn-NY-11226/2060453809_zpid/,"$2,600/mo",2,1,840,Apartment for rent,"402 E 16th St #2, Brooklyn, NY 11226"
NYC,https://photos.zillowstatic.com/fp/47a45be5f479012ec6bd01d80df9b56c-p_e.jpg,https://www.zillow.com/homedetails/663-Hancock-St-APT-15-Brooklyn-NY-11233/2097758944_zpid/,"$2,850/mo",3,1,null,Apartment for rent,"663 Hancock St APT 15, Brooklyn, NY 11233"
NYC,https://photos.zillowstatic.com/fp/1e584c152e92f21bfd6c49ef72f5e825-p_e.jpg,https://www.zillow.com/b/200-linden-blvd-brooklyn-ny-7wnM/,"$2,500+",1,null,null,For Rent,"200 Linden Blvd, Brooklyn, NY"
NYC,https://photos.zillowstatic.com/fp/e66da1040e543c897f746899ad4ad7a1-p_e.jpg,https://www.zillow.com/homedetails/372-Central-Park-W-APT-16U-New-York-NY-10025/31548496_zpid/,"$3,300/mo",1,1,579,Apartment for rent,"372 Central Park W APT 16U, New York, NY 10025"
NYC,https://photos.zillowstatic.com/fp/37d24853f11be7d39585b17fd3ecb042-p_e.jpg,https://www.zillow.com/homedetails/248-E-90th-St-APT-3B-New-York-NY-10128/321914130_zpid/,"$2,500/mo",1,1,null,Apartment for rent,"248 E 90th St APT 3B, New York, NY 10128"
NYC,https://photos.zillowstatic.com/fp/fc259c6a49f4853992076204b29d6534-p_e.jpg,https://www.zillow.com/homedetails/273-Miller-Ave-FLOOR-1-Brooklyn-NY-11207/2059071379_zpid/,"$2,400/mo",3,1,null,Apartment for rent,"273 Miller Ave FLOOR 1, Brooklyn, NY 11207"
NYC,https://photos.zillowstatic.com/fp/f47672d1330da983cd4efece2cb02bae-p_e.jpg,https://www.zillow.com/b/the-melar-new-york-ny-4f6r/,"$3,675+",0,null,null,For Rent,"250 W 93rd St, New York, NY"
NYC,https://photos.zillowstatic.com/fp/5469443f53437853f4536ce64e64bf16-p_e.jpg,https://www.zillow.com/b/35-hudson-yards-new-york-ny-BSr4YC/,"$14,500+",2,null,null,For Rent,"35 Hudson Yards, New York, NY"
NYC,https://photos.zillowstatic.com/fp/b3e90151dfb61cbfccbec487911ac067-p_e.jpg,"https://www.zillow.com/b/Brooklyn-NY/40.688496,-73.98122_ll/","$2,895+",0,null,null,For Rent,"10 Nevins St, Brooklyn, NY"
NYC,https://photos.zillowstatic.com/fp/989917dc6de980df6ec6e7df15bcfeee-p_e.jpg,https://www.zillow.com/homedetails/36-W-90th-St-APT-4A-New-York-NY-10024/2111594315_zpid/,"$2,595/mo",0,1,null,Apartment for rent,"36 W 90th St APT 4A, New York, NY 10024"
NYC,https://photos.zillowstatic.com/fp/08cdf8275e0e4e0ba412a58c51486107-p_e.jpg,https://www.zillow.com/homedetails/10-44-Jackson-Ave-4F-Long-Island-City-NY-11101/2077483622_zpid/,"$3,000/mo",1,1,650,Apartment for rent,"10-44 Jackson Ave #4F, Long Island City, NY 11101"
NYC,https://photos.zillowstatic.com/fp/5a7887c947617f4e0375d69e10513497-p_e.jpg,https://www.zillow.com/homedetails/368-S-3rd-St-3A-Brooklyn-NY-11211/2080600047_zpid/,"$3,200/mo",2,1,null,Apartment for rent,"368 S 3rd St #3A, Brooklyn, NY 11211"
NYC,https://photos.zillowstatic.com/fp/e92dff3486b4ceff6b1014e0dedec3dc-p_e.jpg,https://www.zillow.com/homedetails/227-W-77th-St-APT-7H-New-York-NY-10024/2091897017_zpid/,"$4,345/mo",0,1,518,Apartment for rent,"227 W 77th St APT 7H, New York, NY 10024"
NYC,https://photos.zillowstatic.com/fp/459b2a655039d5816ea1a4d0a19d9614-p_e.jpg,https://www.zillow.com/homedetails/146-14-Beech-Ave-3-Flushing-NY-11355/2058419824_zpid/,"$2,800/mo",3,1.5,900,Apartment for rent,"146-14 Beech Ave #3, Flushing, NY 11355"
NYC,https://photos.zillowstatic.com/fp/1041a617772dbf053aeed8953a029656-p_e.jpg,https://www.zillow.com/homedetails/215-N-7th-St-6Z-Brooklyn-NY-11218/2058468589_zpid/,"$2,100/mo",1,1,750,Apartment for rent,"215 N 7th St #6Z, Brooklyn, NY 11218"
NYC,https://photos.zillowstatic.com/fp/ab82d642a734387aded91ceb727c0794-p_e.jpg,https://www.zillow.com/homedetails/39-75-50th-St-3-Woodside-NY-11377/2058420663_zpid/,"$3,000/mo",3,1,null,Apartment for rent,"39-75 50th St #3, Woodside, NY 11377"
NYC,https://photos.zillowstatic.com/fp/4bf6d6ae8794b41bcb3698800d0e620e-p_e.jpg,https://www.zillow.com/b/229-chrystie-st-new-york-ny-5Xj4N6/,"$4,205+",0,null,null,For Rent,"229 Chrystie St, New York, NY"
NYC,https://photos.zillowstatic.com/fp/bde9522e111f0c30424d3182c5f8888b-p_e.jpg,https://www.zillow.com/b/echelon-chelsea-new-york-ny-5jHW9Q/,"$5,842+",1,null,null,For Rent,"37 W 21st St, New York, NY"
NYC,https://photos.zillowstatic.com/fp/b15955af50ac823dde0d866cf81c0221-p_e.jpg,https://www.zillow.com/homedetails/1195-Van-Nest-Ave-FLOOR-1-Bronx-NY-10461/2058482171_zpid/,"$2,350/mo",2,1,1000,Apartment for rent,"1195 Van Nest Ave FLOOR 1, Bronx, NY 10461"
NYC,https://photos.zillowstatic.com/fp/f5a0b5b03e7716db15dcb7a76a47ad2c-p_e.jpg,https://www.zillow.com/homedetails/410-Saint-Nicholas-Ave-5H-New-York-NY-10027/2058420386_zpid/,"$2,873/mo",3,1,null,Apartment for rent,"410 Saint Nicholas Ave #5H, New York, NY 10027"
NYC,https://photos.zillowstatic.com/fp/08356ad67cbbbb45d3b21a7e4b582521-p_e.jpg,https://www.zillow.com/homedetails/37-80-64th-St-D1-Woodside-NY-11377/2058420662_zpid/,"$1,800/mo",3,1,null,Apartment for rent,"37-80 64th St #D1, Woodside, NY 11377"
NYC,https://photos.zillowstatic.com/fp/ded4c320346579f43974fbf45644419e-p_e.jpg,https://www.zillow.com/b/the-anthem-new-york-ny-6zYq/,"$3,425+",0,null,null,For Rent,"222 E 34th St, New York, NY"
NYC,https://photos.zillowstatic.com/fp/9601af3c9b4e9bf96480f2c8594d6086-p_e.jpg,https://www.zillow.com/homedetails/1200-Gravesend-Neck-Rd-APT-2L-Brooklyn-NY-11229/245006327_zpid/,"$2,295/mo",2,1,900,Apartment for rent,"1200 Gravesend Neck Rd APT 2L, Brooklyn, NY 11229"
NYC,https://photos.zillowstatic.com/fp/5f7a080041018ed2a041283c81f5db8c-p_e.jpg,https://www.zillow.com/homedetails/239-E-84th-St-APT-1A-New-York-NY-10028/2109037760_zpid/,"$2,100/mo",1,1,null,Apartment for rent,"239 E 84th St APT 1A, New York, NY 10028"
NYC,https://photos.zillowstatic.com/fp/15620e2f713d09f67de1202423297829-p_e.jpg,https://www.zillow.com/homedetails/82-Pierrepont-St-APT-3D-Brooklyn-NY-11201/2128989591_zpid/,"$3,250/mo",1,1,null,Apartment for rent,"82 Pierrepont St APT 3D, Brooklyn, NY 11201"
NYC,https://photos.zillowstatic.com/fp/87461fca5993be1e31cb5dcc5f773f4e-p_e.jpg,https://www.zillow.com/homedetails/2161-E-2nd-St-APT-4-Brooklyn-NY-11223/2058419778_zpid/,"$1,800/mo",1,1,null,Apartment for rent,"2161 E 2nd St APT 4, Brooklyn, NY 11223"
NYC,https://photos.zillowstatic.com/fp/cf88fbecb8cd7b18d00abb7e0717c4c3-p_e.jpg,https://www.zillow.com/b/215-w-101st-st-new-york-ny-9ggHQb/,"$3,600+",1,null,null,For Rent,"215 W 101st St, New York, NY"
NYC,https://photos.zillowstatic.com/fp/af6d2b477101628b99da50c8b00e77a9-p_e.jpg,https://www.zillow.com/b/45-hoyt-st-brooklyn-ny-97ZvfY/,"$3,207+",0,null,null,For Rent,"45 Hoyt St, Brooklyn, NY"
NYC,https://photos.zillowstatic.com/fp/620a4dd245af586de91a3a5b025366e0-p_e.jpg,https://www.zillow.com/b/138-e-12th-st-new-york-ny-5hrNfk/,"$4,300+",0,null,null,For Rent,"138 E 12th St, New York, NY"
NYC,https://photos.zillowstatic.com/fp/46a37b15623dd6440a7f3a9196fc163b-p_e.jpg,https://www.zillow.com/b/25-dongan-pl-new-york-ny-8STw/,"$1,750+",1,null,null,For Rent,"25 Dongan Pl, New York, NY"
NYC,https://photos.zillowstatic.com/fp/8563042a1a60df7dcb46e68ca1877ad4-p_e.jpg,https://www.zillow.com/homedetails/177-Bleecker-St-APT-4-New-York-NY-10012/2127422656_zpid/,"$3,000/mo",1,1,null,Apartment for rent,"177 Bleecker St APT 4, New York, NY 10012"
NYC,https://photos.zillowstatic.com/fp/89610efafa1e145753de9b505f60ae8d-p_e.jpg,https://www.zillow.com/b/250-w-19th-st-new-york-ny-9gfnxz/,"$4,950+",1,null,null,For Rent,"250 W 19th St, New York, NY"
NYC,https://photos.zillowstatic.com/fp/fe1cb2649a463c11e754adb939d7181c-p_e.jpg,https://www.zillow.com/b/21-57-33rd-st-astoria-ny-65Yjtp/,"$2,000+",1,null,null,For Rent,"21-57 33rd St, Astoria, NY"
NYC,https://photos.zillowstatic.com/fp/8037096cca0aa407bebedb040534d20a-p_e.jpg,https://www.zillow.com/homedetails/1159-Saint-Johns-Pl-1A-Brooklyn-NY-11213/2080018949_zpid/,"$2,999/mo",2,1,null,Apartment for rent,"1159 Saint Johns Pl #1A, Brooklyn, NY 11213"
NYC,https://photos.zillowstatic.com/fp/e107a4c79914b17a2a7e5d4da011a3a0-p_e.jpg,https://www.zillow.com/homedetails/477-Beach-45-St-Far-Rockaway-NY-11691/2058422205_zpid/,"$2,700/mo",3,1,null,House for rent,"477 Beach 45 St, Far Rockaway, NY 11691"
NYC,https://photos.zillowstatic.com/fp/09bdab2f32b26df14746fd52460af7e9-p_e.jpg,https://www.zillow.com/b/90-moore-st-brooklyn-ny-3rJd/,"$4,000+",2,null,null,For Rent,"90 Moore St, Brooklyn, NY"
NYC,https://photos.zillowstatic.com/fp/ae67670ed9000364362a9168f47d2b34-p_e.jpg,https://www.zillow.com/b/316-westwood-ave-staten-island-ny-97SzdX/,"$3,000+",3,null,null,For Rent,"316 Westwood Ave, Staten Island, NY"
NYC,https://photos.zillowstatic.com/fp/f8b6107ff1c06d1270a0316cc27cb8a9-p_e.jpg,https://www.zillow.com/b/425-riverside-dr-new-york-ny-5Xjr2j/,"$7,195+",3,null,null,For Rent,"425 Riverside Dr, New York, NY"
NYC,https://photos.zillowstatic.com/fp/d5e8328da6a505f4ca97ba94c87a828e-p_e.jpg,https://www.zillow.com/homedetails/33-Vernon-Ave-1A-Brooklyn-NY-11206/2058422131_zpid/,"$2,800/mo",1,1,null,Apartment for rent,"33 Vernon Ave #1A, Brooklyn, NY 11206"
NYC,https://photos.zillowstatic.com/fp/09c732cfa3f86990eab3207f373de9ce-p_e.jpg,https://www.zillow.com/homedetails/328-E-84th-St-APT-1A-New-York-NY-10028/2105471005_zpid/,"$2,350/mo",0,1,null,Apartment for rent,"328 E 84th St APT 1A, New York, NY 10028"
NYC,https://photos.zillowstatic.com/fp/6971b2a412f8a403a1b48b5efae7696e-p_e.jpg,https://www.zillow.com/homedetails/72-Barrow-St-APT-3A-New-York-NY-10014/2081037596_zpid/,"$3,350/mo",0,1,null,Apartment for rent,"72 Barrow St APT 3A, New York, NY 10014"
NYC,https://photos.zillowstatic.com/fp/9a09d524fc43a16c902960a69500a631-p_e.jpg,https://www.zillow.com/homedetails/18-Sidney-Pl-APT-14-Brooklyn-NY-11201/2106013343_zpid/,"$3,100/mo",0,1,null,Apartment for rent,"18 Sidney Pl APT 14, Brooklyn, NY 11201"
NYC,https://photos.zillowstatic.com/fp/cebc9a877bda091dee807beee18c194d-p_e.jpg,https://www.zillow.com/b/515-w-46th-st-new-york-ny-4Gcs/,"$3,145+",2,null,null,For Rent,"515 W 46th St, New York, NY"
NYC,https://photos.zillowstatic.com/fp/0577b511ab388f6266ef8a6d281d0dd1-p_e.jpg,https://www.zillow.com/homedetails/163-15-Depot-Rd-2-Flushing-NY-11358/2099703095_zpid/,"$2,400/mo",3,2,1100,Apartment for rent,"163-15 Depot Rd #2, Flushing, NY 11358"
NYC,https://photos.zillowstatic.com/fp/1ce70b24c99ca48d09423fa5f8351375-p_e.jpg,https://www.zillow.com/homedetails/253-W-76th-St-APT-9-New-York-NY-10023/2121580353_zpid/,"$2,350/mo",1,1,null,Apartment for rent,"253 W 76th St APT 9, New York, NY 10023"
NYC,https://photos.zillowstatic.com/fp/6b838b88b362fdfd179236c6c0140cc6-p_e.jpg,https://www.zillow.com/homedetails/70-38-68th-St-2-Ridgewood-NY-11385/2066986627_zpid/,"$2,700/mo",2,1,null,Apartment for rent,"70-38 68th St #2, Ridgewood, NY 11385"
NYC,https://photos.zillowstatic.com/fp/e4c376805ba08c6495b0095288c4eb5e-p_e.jpg,https://www.zillow.com/homedetails/4114-9th-Ave-APT-3E-Brooklyn-NY-11232/2103488562_zpid/,"$2,650/mo",2,1,976,Apartment for rent,"4114 9th Ave APT 3E, Brooklyn, NY 11232"
NYC,https://photos.zillowstatic.com/fp/d705d1cd10860f022f157b2d4688bea7-p_e.jpg,https://www.zillow.com/homedetails/845-43rd-St-APT-5H-Brooklyn-NY-11232/2118858428_zpid/,"$2,350/mo",1,1,785,Apartment for rent,"845 43rd St APT 5H, Brooklyn, NY 11232"
NYC,https://photos.zillowstatic.com/fp/754f6612342a086abff4108e0fc33745-p_e.jpg,https://www.zillow.com/b/146-mulberry-st-new-york-ny-22qj/,"$5,380+",1,null,null,For Rent,"146 Mulberry St, New York, NY"
NYC,https://photos.zillowstatic.com/fp/0c851f573d01eaeea4f092b1e3f39482-p_e.jpg,https://www.zillow.com/homedetails/42-15-43rd-Ave-F6-Sunnyside-NY-11104/2058422029_zpid/,"$1,825/mo",0,1,625,Apartment for rent,"42-15 43rd Ave #F6, Sunnyside, NY 11104"
NYC,https://photos.zillowstatic.com/fp/3ba570667e762c69b0aaea3999ce8a8d-p_e.jpg,https://www.zillow.com/homedetails/366-Leonard-St-2C-Brooklyn-NY-11211/2059752753_zpid/,"$3,275/mo",1,1,null,Apartment for rent,"366 Leonard St #2C, Brooklyn, NY 11211"
NYC,https://photos.zillowstatic.com/fp/0ecab7035844395a040c752ac039d53a-p_e.jpg,https://www.zillow.com/homedetails/1462-Pacific-St-APT-4A-Brooklyn-NY-11213/2102172036_zpid/,"$1,680/mo",0,1,null,Apartment for rent,"1462 Pacific St APT 4A, Brooklyn, NY 11213"
NYC,https://photos.zillowstatic.com/fp/1ba1430affd4b8ead648f3bf8a961c72-p_e.jpg,"https://www.zillow.com/b/9805-67th-Ave-Rego-Park-NY/40.72462,-73.85613_ll/","$2,495+",1,null,null,For Rent,"9805 67th Ave, Rego Park, NY"
NYC,https://photos.zillowstatic.com/fp/e49bac4d8ebe4cd456591c4c79c1d2c3-p_e.jpg,https://www.zillow.com/homedetails/1138-E-53rd-St-2-Brooklyn-NY-11234/2058422844_zpid/,"$2,600/mo",2,1,800,Apartment for rent,"1138 E 53rd St #2, Brooklyn, NY 11234"
NYC,https://photos.zillowstatic.com/fp/9ac7f13128e7994e592a2f9ed4e714f7-p_e.jpg,https://www.zillow.com/b/264-w-73rd-st-new-york-ny-73x6/,"$2,995+",0,null,null,For Rent,"264 W 73rd St, New York, NY"
NYC,https://photos.zillowstatic.com/fp/2f8434c08e01c3aa9b91dd629fce2f60-p_e.jpg,https://www.zillow.com/homedetails/50-12-46th-St-3C-Woodside-NY-11377/2058422941_zpid/,"$1,975/mo",1,1,null,Apartment for rent,"50-12 46th St #3C, Woodside, NY 11377"
NYC,https://photos.zillowstatic.com/fp/6e9c1a92d5a4ca15de0bdb9411da72ef-p_e.jpg,https://www.zillow.com/homedetails/305-W-45th-St-APT-1A-New-York-NY-10036/2125062856_zpid/,"$2,000/mo",0,1,189,Apartment for rent,"305 W 45th St APT 1A, New York, NY 10036"
NYC,https://photos.zillowstatic.com/fp/3e4a7df89588d0dea4e43a05f5a83eb8-p_e.jpg,https://www.zillow.com/b/253-jefferson-ave-brooklyn-ny-3dHG/,"$3,000+",1,null,null,For Rent,"253 Jefferson Ave, Brooklyn, NY"
NYC,https://photos.zillowstatic.com/fp/89bdd3d95a00ce83ea30e3849fb46a68-p_e.jpg,https://www.zillow.com/b/746-9th-ave-new-york-ny-3FWq/,"$3,150+",0,null,null,For Rent,"746 9th Ave, New York, NY"
NYC,https://photos.zillowstatic.com/fp/ad8bb313803f1676054002a5af5e3fea-p_e.jpg,https://www.zillow.com/b/400-5th-ave-new-york-ny-3mF9/,"$5,500+",1,null,null,For Rent,"400 5th Ave, New York, NY"
NYC,https://photos.zillowstatic.com/fp/6ceceded05a0d260e0d044fd9741d24c-p_e.jpg,https://www.zillow.com/homedetails/97-50-Queens-Blvd-706-Rego-Park-NY-11374/2058422462_zpid/,"$2,425/mo",1,1,854,Apartment for rent,"97-50 Queens Blvd #706, Rego Park, NY 11374"
NYC,https://photos.zillowstatic.com/fp/b0be43de7d68ec5cd4b1aceee0312df2-p_e.jpg,https://www.zillow.com/homedetails/80-E-7th-St-A5-New-York-NY-10003/2058422842_zpid/,"$3,650/mo",1,1,null,Apartment for rent,"80 E 7th St #A5, New York, NY 10003"
NYC,https://photos.zillowstatic.com/fp/7479992143af54450cfe517e0f807ae1-p_e.jpg,https://www.zillow.com/homedetails/1-Bank-St-6A-New-York-NY-10014/2058422541_zpid/,"$2,650/mo",0,1,null,Apartment for rent,"1 Bank St #6A, New York, NY 10014"
NYC,https://photos.zillowstatic.com/fp/37e1aebcdc3b6ff9fff1c79c47866a9c-p_e.jpg,https://www.zillow.com/b/67-wall-st-new-york-ny-225J/,"$4,190+",0,null,null,For Rent,"67 Wall St, New York, NY"
NYC,https://photos.zillowstatic.com/fp/35eba93a3709a8a533f26b4ba81adffe-p_e.jpg,https://www.zillow.com/b/3842-flatlands-ave-brooklyn-ny-5FQc/,"$1,850+",1,null,null,For Rent,"3842 Flatlands Ave, Brooklyn, NY"
NYC,https://photos.zillowstatic.com/fp/271acbc828257c45f9b9b7f70745ac1a-p_e.jpg,https://www.zillow.com/homedetails/146-Fenimore-St-APT-D2-Brooklyn-NY-11225/2087493691_zpid/,"$2,500/mo",2,1,null,Apartment for rent,"146 Fenimore St APT D2, Brooklyn, NY 11225"
NYC,https://photos.zillowstatic.com/fp/b1b45d24633b22eb7f4a6043e0e5f2b1-p_e.jpg,https://www.zillow.com/homedetails/778-Snediker-Ave-FLOOR-1-Brooklyn-NY-11207/2058423813_zpid/,"$2,599/mo",2,1,1100,Apartment for rent,"778 Snediker Ave FLOOR 1, Brooklyn, NY 11207"
NYC,https://photos.zillowstatic.com/fp/884ae04975df24af4f5b7c5e24ac0856-p_e.jpg,https://www.zillow.com/homedetails/522-E-142nd-St-BASEMENT-Bronx-NY-10454/2058423937_zpid/,"$2,295/mo",3,1,null,Apartment for rent,"522 E 142nd St #BASEMENT, Bronx, NY 10454"
NYC,https://photos.zillowstatic.com/fp/bfefb17bfb3a0474cc28b5f72a95c9b4-p_e.jpg,https://www.zillow.com/b/388-bridge-st-brooklyn-ny-5ZJh5K/,"$4,165+",1,null,null,For Rent,"388 Bridge St, Brooklyn, NY"
NYC,https://photos.zillowstatic.com/fp/b9cb8ef4b2a40bbbcc18c4f9c99dbdbf-p_e.jpg,https://www.zillow.com/homedetails/6-Garfield-Pl-201-Brooklyn-NY-11215/2058423056_zpid/,"$6,100/mo",2,1,860,Apartment for rent,"6 Garfield Pl #201, Brooklyn, NY 11215"
NYC,https://photos.zillowstatic.com/fp/6c653c5ab4ca777ae957c1aca57c62d8-p_e.jpg,https://www.zillow.com/homedetails/24-Prospect-Park-SW-3-Brooklyn-NY-11215/2099623772_zpid/,"$3,800/mo",2,1,null,Apartment for rent,"24 Prospect Park SW #3, Brooklyn, NY 11215"
NYC,https://photos.zillowstatic.com/fp/444538fa8ae7c49380c8a2180995bd5a-p_e.jpg,https://www.zillow.com/homedetails/824-Saint-Johns-Pl-3K-Brooklyn-NY-11216/2071017776_zpid/,"$2,795/mo",1,1,null,Apartment for rent,"824 Saint Johns Pl #3K, Brooklyn, NY 11216"
NYC,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.75005340576172,-73.94010162353516&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=bI4H5g9ZOZg7xSTu67zKkR5pQwc=",https://www.zillow.com/b/4210-27th-st-long-island-city-ny-B7fQdx/,"$3,800+",0,null,null,For Rent,"42-10 27th St, Long Island City, NY"
NYC,https://photos.zillowstatic.com/fp/833eafff105638b8a21f7a94f313d253-p_e.jpg,https://www.zillow.com/b/132-e-45th-st-new-york-ny-4FPH/,"$2,600+",0,null,null,For Rent,"132 E 45th St, New York, NY"
NYC,https://photos.zillowstatic.com/fp/5a0da87ecc2b90b1cc3dd5be6c5ba7d1-p_e.jpg,https://www.zillow.com/homedetails/853-Empire-Blvd-APT-C17-Brooklyn-NY-11213/2058423050_zpid/,"$1,750/mo",1,1,700,Apartment for rent,"853 Empire Blvd APT C17, Brooklyn, NY 11213"
NYC,https://photos.zillowstatic.com/fp/4011a1e8eda5ee7d224b9f415a515a6d-p_e.jpg,https://www.zillow.com/homedetails/217-Ralph-Ave-Brooklyn-NY-11233/30599632_zpid/,"$1,850/mo",0,1,null,Apartment for rent,"217 Ralph Ave, Brooklyn, NY 11233"
NYC,https://photos.zillowstatic.com/fp/229cc33aed68b3e7f5812315e7c2dc76-p_e.jpg,https://www.zillow.com/homedetails/55-06-39th-Ave-2B-Woodside-NY-11377/2058423936_zpid/,"$2,100/mo",2,1,null,Apartment for rent,"55-06 39th Ave #2B, Woodside, NY 11377"
NYC,https://photos.zillowstatic.com/fp/7af0504d1f49aa48fb0c0633975e4e1d-p_e.jpg,https://www.zillow.com/homedetails/30-Christopher-St-APT-1F-New-York-NY-10014/2114397964_zpid/,"$4,500/mo",1,1,809,Apartment for rent,"30 Christopher St APT 1F, New York, NY 10014"
NYC,https://photos.zillowstatic.com/fp/06135e69157a47ad7f57979bc83c5196-p_e.jpg,https://www.zillow.com/homedetails/224-Sullivan-St-APT-B21-New-York-NY-10012/2112329518_zpid/,"$2,995/mo",0,1,null,Apartment for rent,"224 Sullivan St APT B21, New York, NY 10012"
NYC,https://photos.zillowstatic.com/fp/4de40a731cb68377e570118d1f9a93db-p_e.jpg,https://www.zillow.com/homedetails/397-Troy-Ave-2B-Brooklyn-NY-11213/2085329287_zpid/,"$1,650/mo",1,1,null,Apartment for rent,"397 Troy Ave #2B, Brooklyn, NY 11213"
